member_id,member_primary_name,member_location,member_country
18714,Yarmachenko Institute of Special Education and Psychology of the NAES of Ukraine,Ukraine,Ukraine
18794,Actual Issues Of Clinical And Preventive Medicine,Ukraine,Ukraine
18795,SI Institute Of Pharmacology And Toxicology Of National Academy Of Medical Sciences Of Ukraine,Ukraine,Ukraine
18796,University of the State Fiscal Service of Ukraine,Ukraine,Ukraine
18802,Ukraine Business Publishing House,Ukraine,Ukraine
18803,Flight Academy of National Aviation University,Ukraine,Ukraine
18808,Zhytomyr National Agroecological University,Ukraine,Ukraine
18809,Shupyk National Medical Academy of Postgraduate Education,Ukraine,Ukraine
18810,O.S. Popov Odesa National Academy of Telecommunications,Ukraine,Ukraine
18828,National Academy of Internal Affairs,Ukraine,Ukraine
18829,Donetsk National University of Economics and Trade named after Mykhailo Tugan-Baranovsky,Ukraine,Ukraine
18834,"L. I. Medved Research Center of Preventive Toxicology, Food and Chemical Safety",Ukraine,Ukraine
18877,Suchasna Stomatolohiya,Ukraine,Ukraine
18879,Institute of Religious Studies Lviv Museum of the History of Religion,Ukraine,Ukraine
18891,V O Sukhomlynskyi Mykolaiv National University,Ukraine,Ukraine
19019,Ivan Krypyakevych Institute of Ukrainian Studies - National Academy of Sciences of Ukraine,Ukraine,Ukraine
19021,Lviv National Music Academy named after Mykola Lysenko,Ukraine,Ukraine
19112,Ukrainian Scientific Pharmacopoeial Center for Quality of Medicines,Ukraine,Ukraine
19403,State Enterprise - State Research Institute of Building Constructions,Ukraine,Ukraine
19426,Koretsky Institute of State and Law of National Academy of Sciences of Ukraine,Ukraine,Ukraine
19534,National Transport University,Ukraine,Ukraine
19537,Science papers periodical of Donbas National Academy of Civil Engineering and Architecture,Ukraine,Ukraine
19538,Polissia Institute of Agriculture of the National Academy of Agrarian Sciences,Ukraine,Ukraine
19548,Institute of Dermatology and Venereology of National Academy of Medical Sciences of Ukraine,Ukraine,Ukraine
19571,Institute of Industrial Economics of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
19573,Berdyansk University Of Management and Business Ltd,Ukraine,Ukraine
19579,Myronivka bulletin,Ukraine,Ukraine
19656,Modern Achievements of Geodesic Science and Industry,Ukraine,Ukraine
19664,SI Institute of Nuclear Medicine and Diagnostic Radiology of NAMS of Ukraine,Ukraine,Ukraine
19689,The State Enterprise - The State Road Transport Research Institute - SE SRTRI,Ukraine,Ukraine
19695,Proceedings Of The Ukrainian Mineralogical Society,Ukraine,Ukraine
19927,Chernivtsi Institute of Trade and Economics of Kyiv National University of Trade and Economics,Ukraine,Ukraine
20117,Central Scientific Research Institute of Armaments and Military Equipment of Armed Forces of Ukraine,Ukraine,Ukraine
20124,Sophia Prima - Dialogue of Eternal Recurrence,Ukraine,Ukraine
20204,V.M. Glushkov Institute of Cybernetics,Ukraine,Ukraine
20319,National Prosecution Academy of Ukraine,Ukraine,Ukraine
20471,"Newsletter Transcarpathian Academy of Arts, Bulletin of Scientific and Research Works",Ukraine,Ukraine
20716,Kharkiv National Medical University,Ukraine,Ukraine
20725,Institute of Telecommunications and Global Information Space of the NAS of Ukraine,Ukraine,Ukraine
21047,Ukrainian Research and Technology Center of Metallurgy Industry Energostal,Ukraine,Ukraine
21305,Ukraine Supreme Legal Council,Ukraine,Ukraine
21823,CASRE of the IGS of NASU,Ukraine,Ukraine
21833,"Assessment and Information, Centre State Enterprise",Ukraine,Ukraine
22257,Internal Design,Ukraine,Ukraine
22489,Volodymyr Vynnychenko Central Ukrainian State Pedagogical University,Ukraine,Ukraine
22773,Scientific Club SOPHUS,Ukraine,Ukraine
22858,Plant Production Institute nd. a. V. Ya. Yuryev of NAAS,Ukraine,Ukraine
22868,State Institution - Institute of regional research named after M.I. Dolishniy of NAS of Ukraine,Ukraine,Ukraine
22970,Drukarnia Madryd,Ukraine,Ukraine
23016,Lutsknational Technical University,Ukraine,Ukraine
23028,"Public Organization Association of Neurologists, Psychiatrists and Narcologists of Ukraine",Ukraine,Ukraine
23173,Rivne Oblast Institute of Postgraduate Pedagogical Education,Ukraine,Ukraine
23176,State Scientific Research Forensic Centre of the Ministry of Internal Affairs of Ukraine,Ukraine,Ukraine
23242,Institute of Applied Mathematics and Mechanics of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
23245,NASU Institute of Encyclopedic Research,Ukraine,Ukraine
23281,Institute of Environmental Economics and Sustainable Development of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
23321,Odesa Military Academy,Ukraine,Ukraine
23322,Vinnytsia National Agrarian University,Ukraine,Ukraine
23323,Lviv National Academy of Arts,Ukraine,Ukraine
23345,Institute of Pig Breeding and AIP NAAS of Ukraine,Ukraine,Ukraine
23436,National Scientific Center - Institute of Agricultural Engineering and Electrification,Ukraine,Ukraine
23437,Kiev Institute of Business and Technology LLC,Ukraine,Ukraine
23467,Vistka LTD,Ukraine,Ukraine
23471,Vasyl Stefanyk National Scientific Library of Ukraine in Lviv,Ukraine,Ukraine
23546,"NAIR Enterprise, Ivano-Frankivsk Oblast Organization of RSDP Institute of Social Policy",Ukraine,Ukraine
23638,"Institute of Economics, Technologies and Entrepreneurship",Ukraine,Ukraine
23646,Institute of Nuclear Medicine and Diagnostic Radiology of the National Academy of Medical Sciences of Ukraine,Ukraine,Ukraine
23707,Public Law,Ukraine,Ukraine
23759,Academy of Economic Sciences of Ukraine,Ukraine,Ukraine
23805,International Association Welding,Ukraine,Ukraine
23808,Kharkiv Medical Society,Ukraine,Ukraine
23907,Leonid Yuzkov Khmelnytskyi University of Management and Law,Ukraine,Ukraine
24449,The National School of Judges of Ukraine,Ukraine,Ukraine
24524,National Academy of Medical Sciences of Ukraine,Ukraine,Ukraine
24535,Institute for Cultural Research of the National Academy of Arts of Ukraine,Ukraine,Ukraine
24564,Institute of Traumatology and Orthopedics of the National Academy of Medical Sciences of Ukraine,Ukraine,Ukraine
24678,Poltava University of Economics and Trade University,Ukraine,Ukraine
24699,Yurincom Inter LLC,Ukraine,Ukraine
24730,Scientific and Research Institute of Providing Legal Framework for the Innovative Development,Ukraine,Ukraine
24827,Center for Assistance to Social Development named after Mykola Pyrohov,Ukraine,Ukraine
24828,Taras Shevchenko Regional Humanitarian-Pedagogical Academy оf Kremenets,Ukraine,Ukraine
24830,Directorate-General for Rendering Services to Diplomatic Missions,Ukraine,Ukraine
24873,Institute of Mathematics National Academy of Sciences of Ukraine,Ukraine,Ukraine
24944,Kherson Academy of Continuing Education,Ukraine,Ukraine
24960,Institute of the Ukrainian Language of National Academy of Sciences of Ukraine,Ukraine,Ukraine
25799,EDITORIAL BOARD FOREIGN AFFAIRS (FOREIGN AFFAIRS-UA),Ukraine,Ukraine
26213,Electronic Scientific Journal Intellectualization of Logistics and Supply Chain Management,Ukraine,Ukraine
26253,Problems of Atomic Science and Technology,Ukraine,Ukraine
26344,The State Institution - Institute of World History of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
26415,Personnel Training Institute of the State Employment Service of Ukraine,Ukraine,Ukraine
26487,Korolov Zhytomyr Military Institute,Ukraine,Ukraine
26927,Institute of Agrarian Resources and Regional Development NAAS of Ukraine,Ukraine,Ukraine
27453,Ukrainian Catholic University,Ukraine,Ukraine
27676,Institute of Ionosphere NAS and MES of Ukraine,Ukraine,Ukraine
27805,State Institution - D. F. Chebotarev Institute of Gerontology NAMS of Ukraine,Ukraine,Ukraine
28103,Southern State Agricultural Research Station of the Institute of Water Problems and Land Reclamation,Ukraine,Ukraine
28157,Institute of Bast Crops of the National Academy of Agrarian Sciences of Ukraine,Ukraine,Ukraine
28204,Coal Energy Technology Institute of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
28693,National Academy of the Security Service of Ukraine,Ukraine,Ukraine
28889,Online Publishing Lie Gudzyk,Ukraine,Ukraine
29168,Junior Academy of Sciences of Ukraine,Ukraine,Ukraine
29170,Khortytsia National Educational Rehabilitation Academy,Ukraine,Ukraine
29645,Ukrainian Assembly of Doctors of Science in Public Administration,Ukraine,Ukraine
29785,Institute of Ferrous Metallurgy Z.I. Nekrasova of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
30103,National University of Civil Defence of Ukraine,Ukraine,Ukraine
30583,Shupyk National Healthcare University of Ukraine,Ukraine,Ukraine
30668,PHEI &quot;IVANO-FRANKIVSK ACADEMY IVANA ZOLOTOUSTOHO&quot;,Ukraine,Ukraine
31071,"Scientific-Research, Project-Design and Technological Institute of Micrography",Ukraine,Ukraine
31285,NGO “Academy of National Security”,Ukraine,Ukraine
31302,Kuras Institute of Political and Ethnic Studies of the NAS of Ukraine,Ukraine,Ukraine
31478,National Museum of Natural History of the National Academy of Sciences of Ukraine,Ukraine,Ukraine
31487,State Institution “ICAHC NAMS”,Ukraine,Ukraine
31717,National Space Facilities Control and Test Center,Ukraine,Ukraine
32604,Odessa National Medical University,Ukraine,Ukraine
33433,State Research Institute of Aviation,Ukraine,Ukraine
33486,"Communal Institution of Higher Education, &quot;DNIPRO Academy of Continuing Education&quot;",Ukraine,Ukraine
33546,Research and Educational Innovation Center of Social Transformations,Ukraine,Ukraine
37287,Ferenc Rakoczi II Transcarpathian Hungarian College of Higher Education,Ukraine,Ukraine
6210,"Group of Companies Med Expert, LLC","Kiev, Ukraine",Ukraine
7714,Publishing Office TRILIST,"Kiev, Ukraine",Ukraine
11430,TK Meganom LLC,"Kiev, Ukraine",Ukraine
11548,"Industrial Technologies, LTD","Kiev, Ukraine",Ukraine
16663,Logic + LLC,"Kiev, Ukraine",Ukraine
19371,Digital Publishing Service LLC,"Kiev, Ukraine",Ukraine
25375,International Science Group,"Kiev, Ukraine",Ukraine
28047,Kiev Institute of Modern Psychology and Psychotherapy,"Kiev, Ukraine",Ukraine
29476,Serenity-group,"Kiev, Ukraine",Ukraine
29848,Limited Liability Company Publishing Service Internauka (Publications),"Kiev, Ukraine",Ukraine
35391,International Association of Scientists,"Kiev, Ukraine",Ukraine
36699,Ukrainian Diabetology Association,"Kiev, Ukraine",Ukraine
4570,Institute of Molecular Biology and Genetics (NAS Ukraine),"Kyiv, Ukraine",Ukraine
6225,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka),"Kyiv, Ukraine",Ukraine
7257,Taras Shevchenko National University of Kyiv,"Kyiv, Ukraine",Ukraine
7711,University of Banking of National Bank of Ukraine (Kyiv),"Kyiv, Ukraine",Ukraine
7784,National University of Kyiv - Mohyla Academy,"Kyiv, Ukraine",Ukraine
8421,Igor Sikorsky Kyiv Polytechnic Institute,"Kyiv, Ukraine",Ukraine
8941,Ukrainian Institute for Plant Variety Examination,"Kyiv, Ukraine",Ukraine
8984,National Aviation University,"Kyiv, Ukraine",Ukraine
9313,Ukrainian Center for Cultural Studies,"Kyiv, Ukraine",Ukraine
9405,Publishing House Zaslavsky,"Kyiv, Ukraine",Ukraine
9788,Institute of Cell Therapy,"Kyiv, Ukraine",Ukraine
10076,OMF Publishing,"Kyiv, Ukraine",Ukraine
10109,"Lancet XXI STORIChChYa, LLC","Kyiv, Ukraine",Ukraine
10116,Institute of Geophysics of the National Academy of Sciences of Ukraine by S.I. Subbotin name,"Kyiv, Ukraine",Ukraine
10357,National University of Food Technologies,"Kyiv, Ukraine",Ukraine
10917,Association of Anesthesiologists of Ukraine,"Kyiv, Ukraine",Ukraine
10938,Romodanov Neurosurgery Institute,"Kyiv, Ukraine",Ukraine
11068,National Bank of Ukraine,"Kyiv, Ukraine",Ukraine
11311,Private Publisher Chaban O.S.,"Kyiv, Ukraine",Ukraine
11323,"Liga-Inform, Ltd.","Kyiv, Ukraine",Ukraine
11438,Pidvodni Tehnologii,"Kyiv, Ukraine",Ukraine
11457,SE Engineering Center Drying Institute of Engineering Thermophysics,"Kyiv, Ukraine",Ukraine
11468,Borys Grinchenko Kyiv Metropolitan University,"Kyiv, Ukraine",Ukraine
11747,International Society of Philosophy and Cosmology,"Kyiv, Ukraine",Ukraine
12151,Professional Edition Eastern Europe,"Kyiv, Ukraine",Ukraine
12289,Institute of Geological Sciences of the National Academy of Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
12293,Research Institute of Ukrainian Studies,"Kyiv, Ukraine",Ukraine
12294,"Professional Event, LLC","Kyiv, Ukraine",Ukraine
12310,Kyiv National University of Technologies and Design,"Kyiv, Ukraine",Ukraine
16069,Publishing Company VIT-A-POL,"Kyiv, Ukraine",Ukraine
16131,International European University,"Kyiv, Ukraine",Ukraine
16296,Ukrainian National Tchaikovsky Academy of Music,"Kyiv, Ukraine",Ukraine
16390,National Pedagogical Dragomanov University,"Kyiv, Ukraine",Ukraine
16411,Ukrainian Association of Infection Control and Antimicrobial Resistance,"Kyiv, Ukraine",Ukraine
16424,State Institution of Science Research and Practical Center,"Kyiv, Ukraine",Ukraine
16524,Institute of Engineering Thermophysics of NAS of Ukraine,"Kyiv, Ukraine",Ukraine
16652,National University of Life and Environmental Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
17451,Institute for Public Health of the National Academy of Medical Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
17924,Interregional Academy of Personnel Management,"Kyiv, Ukraine",Ukraine
17948,State University of Infrastructure and Technologies,"Kyiv, Ukraine",Ukraine
18177,Research Institute of Private Law and Entrepreneurship named after Academician F.H. Burchak of the National Academy of Legal Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
18178,V.I. Vernadsky Taurida National University,"Kyiv, Ukraine",Ukraine
18181,State Ecology Academy of Postgraduate Education and Management,"Kyiv, Ukraine",Ukraine
18182,Private Institution Scientific Institute of Public Law,"Kyiv, Ukraine",Ukraine
18279,Communicable Diseases Intensive Care Association,"Kyiv, Ukraine",Ukraine
18389,State Scientific Institution - Institute of Educational Analytics,"Kyiv, Ukraine",Ukraine
18546,The National Defence University of Ukraine named after Ivan Cherniakhovskyi,"Kyiv, Ukraine",Ukraine
18831,The Ukrainian Civil Protection Research Institute,"Kyiv, Ukraine",Ukraine
18832,"State Institution National Antarctic Scientific Center, Ministry of Education and Science of Ukraine","Kyiv, Ukraine",Ukraine
19023,Institute for Digitalisation of Education of the National Academy of Educational Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
19282,Kundiiev Institute of Occupational Health of National Academy of Medical Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
19355,UPO - Association Of Traditional And Non- Traditional Medicine Specialists Of Ukraine,"Kyiv, Ukraine",Ukraine
19540,State Educational-Scientific Establishment The Academy of Financial Management,"Kyiv, Ukraine",Ukraine
19658,"V. N. Bakul Institute for Superhard Materials, National Academy of Sciences of Ukraine","Kyiv, Ukraine",Ukraine
19667,Scientific Information Agency 'Science-technologies-information',"Kyiv, Ukraine",Ukraine
19940,Railway Transport of Ukraine,"Kyiv, Ukraine",Ukraine
20010,Mariupol State University,"Kyiv, Ukraine",Ukraine
20051,Institute of Mathematical Machines and Systems Problems of the NAS of Ukraine,"Kyiv, Ukraine",Ukraine
20578,Association of Obstetricians and Gynaecologists of Ukraine,"Kyiv, Ukraine",Ukraine
21348,Institute for Information Recording of National Academy of Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
21525,Kharkiv Entomological Society,"Kyiv, Ukraine",Ukraine
21930,M.P. Shulgin State Road Research Institute State Enterprise,"Kyiv, Ukraine",Ukraine
22075,"Ivan Fedorov Book Chamber of Ukraine, State Scientific Institution","Kyiv, Ukraine",Ukraine
22127,Vidnovluvana energetika,"Kyiv, Ukraine",Ukraine
22385,State Research Institute MIA Ukraine,"Kyiv, Ukraine",Ukraine
22686,Kyiv University of Law of NAS of Ukraine,"Kyiv, Ukraine",Ukraine
22769,"Building Production, State Enterprise 'V.Balytskyi Scientific Research Institute of Building Production (SE 'NDIBV')","Kyiv, Ukraine",Ukraine
23121,Open International University of Human Developmеnt Ukraine,"Kyiv, Ukraine",Ukraine
23276,Center of Paleoethnological Researches,"Kyiv, Ukraine",Ukraine
23624,International University of Finance,"Kyiv, Ukraine",Ukraine
23633,Publishing house Uston Ltd,"Kyiv, Ukraine",Ukraine
23811,Center for European Social Law Implementation Issues,"Kyiv, Ukraine",Ukraine
23817,"Institute of Archaeology, National Academy of Sciences of Ukraine","Kyiv, Ukraine",Ukraine
23858,National Academy of Educational Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
23951,Extempore,"Kyiv, Ukraine",Ukraine
24541,JSC Analityk,"Kyiv, Ukraine",Ukraine
24616,Institute of Legislative Forecasts and Legal Expertise,"Kyiv, Ukraine",Ukraine
24621,"Bulletin of Academy of Advocacy of Ukraine, Academy of Advocacy of Ukraine","Kyiv, Ukraine",Ukraine
24697,Scientific Research Institute of Informatics and Law of the NALS of Ukraine,"Kyiv, Ukraine",Ukraine
24806,Research Institute of Psychiatry Ministry of Health of Ukraine,"Kyiv, Ukraine",Ukraine
24914,Medicines of Ukraine,"Kyiv, Ukraine",Ukraine
25065,East European Institute of Psychology (Ukraine - France),"Kyiv, Ukraine",Ukraine
25118,The International Centre for Civil Political Science,"Kyiv, Ukraine",Ukraine
25562,M.M. Gryshko National Botanical Garden of the NAS of Ukraine,"Kyiv, Ukraine",Ukraine
26252,NNC Institute of Beekeeping named after P.I. Prokopovich,"Kyiv, Ukraine",Ukraine
26985,State Archival Service of Ukraine,"Kyiv, Ukraine",Ukraine
27136,Institute of Bioenergy Crops and Sugar Beet National Academy of Agrarian Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
28112,Ukrainian Research and Design Institute of Building Materials and Products,"Kyiv, Ukraine",Ukraine
28446,Ukrainian Association of Sinologists,"Kyiv, Ukraine",Ukraine
28456,Municipal Academy of Circus and Variety Arts,"Kyiv, Ukraine",Ukraine
28892,DP Express-obyava,"Kyiv, Ukraine",Ukraine
28990,Scientific Publishing Center InterConf,"Kyiv, Ukraine",Ukraine
29568,Kyiv Regional Center of the National Academy of Legal Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
29949,Centre for Cultural-Anthropological Studies,"Kyiv, Ukraine",Ukraine
31085,State Gemmological Centre of Ukraine,"Kyiv, Ukraine",Ukraine
31178,PO Ukrainian Association of Geologists,"Kyiv, Ukraine",Ukraine
32146,Academician Yuriy Bugay International Scientific and Technical University,"Kyiv, Ukraine",Ukraine
32237,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),"Kyiv, Ukraine",Ukraine
33111,Ukrainian Society of Physical and Rehabilitation Medicine,"Kyiv, Ukraine",Ukraine
34220,Center for Conservation of Archaeological Objects,"Kyiv, Ukraine",Ukraine
34490,FinTechAlliance,"Kyiv, Ukraine",Ukraine
35527,NGO International Scientific Guild,"Kyiv, Ukraine",Ukraine
35552,International Platform on Mental Health,"Kyiv, Ukraine",Ukraine
37176,Olexandr Yaremenko Institute of Family and Youth Policy,"Kyiv, Ukraine",Ukraine
37313,State Institution of Higher Education &quot;University of Educational Management&quot; Ukraine,"Kyiv, Ukraine",Ukraine
38311,CO &quot;Ukrainian Center of Human Rights and the Development of Educational Innovations&quot;,"Kyiv, Ukraine",Ukraine
38703,NGO Progresylni,"Kyiv, Ukraine",Ukraine
38766,The Institute of Reflective Investigations & Specialization,"Kyiv, Ukraine",Ukraine
38966,Academy of Political and Legal Sciences of Ukraine,"Kyiv, Ukraine",Ukraine
39007,Lomaka & Romina Publisher,"Kyiv, Ukraine",Ukraine
39109,"Lira-K Publishing, LLC","Kyiv, Ukraine",Ukraine
39367,Alerta Publishing House,"Kyiv, Ukraine",Ukraine
39469,"Scientific Center of Mining Geology, Geoecology and Infrastructure Development of NAS of Ukraine","Kyiv, Ukraine",Ukraine
39635,Centr for Sustainable Development,"Kyiv, Ukraine",Ukraine
44152,Publishing Company Legal Norm LLC,"Kyiv, Ukraine",Ukraine
47489,Scientific Research Institute of Pretrial Investigation Problems,"Kyiv, Ukraine",Ukraine
48260,"Research and Production Company Ecopharm, Ltd.","Kyiv, Ukraine",Ukraine
48293,Institute of Fisheries NAAS of Ukraine,"Kyiv, Ukraine",Ukraine
48621,Science and Research Institute of Social and Economic Development,"Kyiv, Ukraine",Ukraine
3454,Institute for Condensed Matter Physics,"Lviv, Ukraine",Ukraine
10026,Lviv Polytechnic National University,"Lviv, Ukraine",Ukraine
10659,Danylo Halytskyi Lviv National Medical University,"Lviv, Ukraine",Ukraine
21873,Liha-Pres,"Lviv, Ukraine",Ukraine
22379,Lviv University of Trade and Economics,"Lviv, Ukraine",Ukraine
23026,Ukrainian National Forestry University,"Lviv, Ukraine",Ukraine
24800,Shevchenko Scientific Society,"Lviv, Ukraine",Ukraine
30885,Lviv Medical Institute LLC,"Lviv, Ukraine",Ukraine
32994,Eastern European Institute of Theology,"Lviv, Ukraine",Ukraine
8959,LLC CPC Business Perspectives,"Sumy, Ukraine",Ukraine
9019,Sumy State University,"Sumy, Ukraine",Ukraine
9787,Virtus Interpress,"Sumy, Ukraine",Ukraine
10225,Sumy State Pedagogical University named A.S.Makarenko,"Sumy, Ukraine",Ukraine
18180,Sumy National Agrarian University,"Sumy, Ukraine",Ukraine
38090,Legal Horizons,"Sumy, Ukraine",Ukraine
16393,Uman National University of Horticulture,"Uman, Ukraine",Ukraine
24434,National Dendrological Park - Sofiyivka,"Uman, Ukraine",Ukraine
11575,Lesya Ukrainka Volyn National University,"Lutsk, Ukraine",Ukraine
30621,Municipal Higher Educational Institution “Lutsk Pedagogical College” of the Volyn Regional Council,"Lutsk, Ukraine",Ukraine
6339,Odesa National University of Technology,"Odesa, Ukraine",Ukraine
47710,Publishing House Juridica,"Odesa, Ukraine",Ukraine
48266,Viktor Koval,"Odesa, Ukraine",Ukraine
16143,National University of Water and Environmental Engineering,"Rivne, Ukraine",Ukraine
16226,"International Journal of New Economics, Public Administration and Law","Rivne, Ukraine",Ukraine
21254,Rivne State University of Humanities,"Rivne, Ukraine",Ukraine
24625,Luhansk State Medical University,"Rivne, Ukraine",Ukraine
9966,Triacon,"Dnipro, Ukraine",Ukraine
11190,Dnipro State Medical University,"Dnipro, Ukraine",Ukraine
12291,SHEE Prydniprovska State Academy of Civil Engineering and Architecture,"Dnipro, Ukraine",Ukraine
16585,SHEI Pryazovskyi State Technical University,"Dnipro, Ukraine",Ukraine
17121,SHEE Donbas State Pedagogical University,"Dnipro, Ukraine",Ukraine
17708,Prydniprovsk State Academy of Physical Culture and Sport,"Dnipro, Ukraine",Ukraine
18173,Dniprovskii University of the Humanities,"Dnipro, Ukraine",Ukraine
18174,University of Customs and Finance,"Dnipro, Ukraine",Ukraine
18604,Yuzhnoye State Design Office,"Dnipro, Ukraine",Ukraine
20151,National Metallurgical Academy of Ukraine,"Dnipro, Ukraine",Ukraine
22678,Scientific Center of Innovative Researches,"Dnipro, Ukraine",Ukraine
23280,Institute for Physics of Mining Processes the National Academy Sciences of Ukraine,"Dnipro, Ukraine",Ukraine
26009,DNIPROPETROVSK RESEARCH INSTITUTE OF FORENSIC EXAMINATIONS,"Dnipro, Ukraine",Ukraine
28956,Non-Governmental Scientific Organization “Foundation of Public Initiatives”,"Dnipro, Ukraine",Ukraine
38608,EdaPlus,"Dnipro, Ukraine",Ukraine
17198,Izmail State University of Humanities,"Izmail, Ukraine",Ukraine
31698,Forensic Psychological Examination. Application of Polygraph and Special Knowledge in Legal Practice,"Kiev-1, Ukraine",Ukraine
2194,"SIGMA (Symmetry, Integrability and Geometry: Methods and Application)","Kyiv-4, Ukraine",Ukraine
16799,Nizhyn Mykola Gogol State University,"Nizhyn, Ukraine",Ukraine
6044,Odessa Polytechnic National University,"Odessa, Ukraine",Ukraine
7485,Institute of Low Temperature Energy Technology,"Odessa, Ukraine",Ukraine
9155,Global Science Journal Publishing,"Odessa, Ukraine",Ukraine
10289,South Ukrainian National Pedagogical University named after K. D. Ushynsky,"Odessa, Ukraine",Ukraine
14935,Ukrainian Society of Ophthalmologists,"Odessa, Ukraine",Ukraine
16238,Odessa State Environmental University,"Odessa, Ukraine",Ukraine
16369,Development of Management and Entrepreneurship Methods on Transport (ONMU),"Odessa, Ukraine",Ukraine
16615,Institute of Market Problems and Economic and Ecological Research of the NAS of Ukraine,"Odessa, Ukraine",Ukraine
16797,Odessa State Academy of Civil Engineering and  Architecture,"Odessa, Ukraine",Ukraine
16907,Odessa National A.V. Nezhdanova Academy of Music,"Odessa, Ukraine",Ukraine
18176,International Humanitarian University,"Odessa, Ukraine",Ukraine
18183,Black Sea Research Institute of Economics and Innovation,"Odessa, Ukraine",Ukraine
18184,Odessa State University of Internal Affairs,"Odessa, Ukraine",Ukraine
18538,Odessa National Maritime University,"Odessa, Ukraine",Ukraine
20483,The Institute of Stomatology and Maxillo-Facial Surgery National Academy of Medical Science of Ukraine,"Odessa, Ukraine",Ukraine
26716,Institute of Marine Biology of the NAS of Ukraine,"Odessa, Ukraine",Ukraine
19368,Kharkiv State Academy of Design and Arts,"Xarkiv, Ukraine",Ukraine
10972,M.Gorky Donetsk National Medical University,"Donetsk, Ukraine",Ukraine
32869,Donetsk National Technical University (DonNTU),"Donetsk, Ukraine",Ukraine
6047,Kharkiv State Academy of Physical Culture,"Kharkiv, Ukraine",Ukraine
6188,Sergii Iermakov,"Kharkiv, Ukraine",Ukraine
6218,Private Company Technology Center,"Kharkiv, Ukraine",Ukraine
6344,"Orthopaedica, Traumatology, and Prosthetics","Kharkiv, Ukraine",Ukraine
7916,Ukrainian State University of Railway Transport,"Kharkiv, Ukraine",Ukraine
8606,National Technical University Kharkiv Polytechnic Institute,"Kharkiv, Ukraine",Ukraine
9005,Yaroslav Mudryi National Law University,"Kharkiv, Ukraine",Ukraine
9442,Publishing Center Dialog,"Kharkiv, Ukraine",Ukraine
10590,National University of Pharmacy,"Kharkiv, Ukraine",Ukraine
11101,V. N. Karazin Kharkiv National University,"Kharkiv, Ukraine",Ukraine
11240,Kharkiv Regional Public Organization - Culture of Health,"Kharkiv, Ukraine",Ukraine
11845,Kharkiv National University of Civil Engineering and Architecture,"Kharkiv, Ukraine",Ukraine
12290,Plant Production Institute nd. a V.Ya. Yuriev of NAAS of Ukraine,"Kharkiv, Ukraine",Ukraine
12295,Kharkiv National University of Radioelectronics,"Kharkiv, Ukraine",Ukraine
15964,Kharkiv National Automobile and Highway University,"Kharkiv, Ukraine",Ukraine
18572,National Academy of the National Guard of Ukraine,"Kharkiv, Ukraine",Ukraine
21224,Theoretical and Applied Aspects of Device Development on Microcontrollers and FPGAs,"Kharkiv, Ukraine",Ukraine
24636,Kharkiv Petro Vasylenko National Technical University of Agriculture,"Kharkiv, Ukraine",Ukraine
29009,Institute of Eastern European Research and Consulting,"Kharkiv, Ukraine",Ukraine
47926,Private Enterprise &quot;Social-Humanitarian-Creative Workshop 'New Route'&quot;,"Kharkiv, Ukraine",Ukraine
48087,Association of Medical and Pharmaceutical Law,"Kharkiv, Ukraine",Ukraine
48317,Publishing House &quot;Hudprom&quot;,"Kharkiv, Ukraine",Ukraine
9321,V.Danilevsky Institute for Endocrine Pathology Problems of NAMSU,"Kharkov, Ukraine",Ukraine
10107,National Scientific Centre Institute of Metrology,"Kharkov, Ukraine",Ukraine
5738,Information Technologies in Education,"Kherson, Ukraine",Ukraine
5892,Kherson State University,"Kherson, Ukraine",Ukraine
17914,Publishing House Helvetica (Publications),"Kherson, Ukraine",Ukraine
18172,Kherson State Agricultural University,"Kherson, Ukraine",Ukraine
18175,International University of Business and Law,"Kherson, Ukraine",Ukraine
18179,Publishing House Young Scientist,"Kherson, Ukraine",Ukraine
18185,Institute of Irrigated Agriculture of the National Academy of Agrarian Sciences in Ukraine,"Kherson, Ukraine",Ukraine
19624,Kherson State Maritime Academy,"Kherson, Ukraine",Ukraine
21162,Kherson National Technical University,"Kherson, Ukraine",Ukraine
20469,Institute of Horticulture of the National Academy of Agrarian Sciences of Ukraine,"Kyiv-27, Ukraine",Ukraine
11456,Yuri Kondratyuk Poltava Polytechnic,"Poltava, Ukraine",Ukraine
